id,text,label,sentiment,domain,split
4892,タブレットは安くないのに、静音性がこの程度では納得できない。,0,低評価,EC商品,test
4893,山の旅館は眺めは良かったが、アクセスが悪く、総合的には不満が残った。,0,低評価,ホテル,train
4894,朝食には改善してほしい部分があるが、清掃はかなり良く、全体としては気に入った。,1,高評価,ホテル,train
4895,地図アプリは期待に応えてくれなかった。読み込み速度にも満足できない。,0,低評価,アプリ,train
4896,最初の印象では、掃除機は一見良さそうでバッテリー持ちも悪くない。それでも操作感がひどく、次は選ばない。,0,低評価,EC商品,train
4897,一週間ほど試した。会計が素晴らしく、さらに雰囲気にも満足した。カフェをまた選びたい。,1,高評価,飲食店,train
4898,ゲームアプリは設定画面に少し不満があったが、読み込み速度は良く、総合的には十分満足している。,1,高評価,アプリ,train
4899,何度か利用してみた。部屋の広さは少し悪かったものの、立地が期待以上だったのでカプセルホテルには高評価を付けたい。,1,高評価,ホテル,validation
4900,リゾートホテルは最初静かさが良いと感じたが、使い続けるとベッドの快適さの問題が目立ち、評価は下がった。,0,低評価,ホテル,train
4901,品質は決して良いとは言えず、水筒には不満が残った。,0,低評価,EC商品,train
4902,ラーメン店はメニューの豊富さも席の広さも非常に良かった。文句なしで高評価。,1,高評価,飲食店,train
4903,ビジネスホテルを使ってみたが、部屋の清潔さが期待外れだった。,0,低評価,ホテル,train
4904,館内設備が想像より良く、観光ホテルには高評価を付けたい。,1,高評価,ホテル,train
4905,実際に使ってみると、使いやすさは少し悪かったものの、ネジ穴の精度が期待以上だったので工具セットには高評価を付けたい。,1,高評価,EC商品,train
4906,写真アプリは最初読み込み速度が気になったが、使い続けると使い勝手の良さが分かり、今は満足している。,1,高評価,アプリ,train
4907,一週間ほど試した。山の旅館は部屋の広さもアメニティも非常に良かった。文句なしで高評価。,1,高評価,ホテル,train
4908,何度か利用してみた。青春映画は音楽が不安定で、かなりストレスを感じた。,0,低評価,映画,train
4909,会計は決して良いとは言えず、回転寿司には満足できなかった。,0,低評価,飲食店,train
4910,何度か利用してみた。家族向け映画の感情表現は良くない。期待していただけに残念だった。,0,低評価,映画,train
4911,評判が良かったので試した。設定画面には満足したものの、レスポンスが期待外れだったのでカレンダーアプリには低評価を付けたい。,0,低評価,アプリ,train
4912,アニメ映画は余韻が不安定で、かなりストレスを感じた。,0,低評価,映画,train
4913,何度か利用してみた。機能の分かりやすさは決して悪くなく、健康管理アプリを選んで良かったと思う。,1,高評価,アプリ,train
4914,今回初めて利用した。カレー店は接客が良く、かなり満足している。,1,高評価,飲食店,test
4915,部屋の広さは魅力的だったが、防音がかなり残念で、全体としては満足できなかった。,0,低評価,ホテル,train
4916,ゲストハウスは朝食も眺めも非常に良かった。文句なしで高評価。,1,高評価,ホテル,validation
4917,ドラマ映画は脚本が悪く、かなり不満が残った。,0,低評価,映画,train
4918,一週間ほど試した。タブレットは頑丈さが良く、かなり満足している。,1,高評価,EC商品,train
4919,リゾートホテルは朝食が良く、かなり満足している。,1,高評価,ホテル,train
4920,居酒屋は立地が不安定で、かなりストレスを感じた。,0,低評価,飲食店,train
4921,ゲストハウスは期待以上。防音と眺めのどちらも使いやすく、とても気に入った。,1,高評価,ホテル,train
4922,レビューを見て選んだが、検索機能は予想以上だったが、そのほかはアップデートが使いにくく不満が残った。,0,低評価,アプリ,train
4923,バッテリー消費が想像より悪く、メモアプリには低評価を付けたい。,0,低評価,アプリ,train
4924,ゲームアプリは期待外れ。検索精度とアップデートのどちらも使いにくく、がっかりした。,0,低評価,アプリ,train
4925,駅前ホテルは完璧ではなく立地に難がある。それでも朝食が優れていて満足度は高い。,1,高評価,ホテル,train
4926,キーボードは完璧ではなく手触りに難がある。それでも説明書が優れていて満足度は高い。,1,高評価,EC商品,train
4927,一週間ほど試した。回転寿司の温度は悪くない。むしろ使ってみるとかなり満足できた。,1,高評価,飲食店,train
4928,アメニティは予想以上だったが、そのほかはチェックインのスムーズさが使いにくく不満が残った。,0,低評価,ホテル,test
4929,最初の印象では、海辺のホテルは館内設備で気になる点もあった。しかし防音が良く、結果的には買って良かった。,1,高評価,ホテル,train
4930,デザインが想像より悪く、タブレットには低評価を付けたい。,0,低評価,EC商品,train
